Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
07-Nov-25,2:39:25,T7678348,Completed,C4539846,Bike,Ardee City,Narsinghpur,,,,,,,408,42.48,4.3,4.9,Credit Card
14-Aug-25,12:41:39,T8838342,Completed,C4763560,Bike,Udyog Vihar,Cyber Hub,,,,,,,515,11.79,4.3,4.5,Credit Card
19-Sep-25,21:58:09,T7774200,Completed,C6618825,Bike,Jama Masjid,Saket A Block,,,,,,,998,7.12,4.3,4.3,Credit Card
22-Sep-25,8:07:01,T4973884,Completed,C6194721,Bike,Greater Noida,Sonipat,,,,,,,532,48.74,4.3,4.3,Credit Card
22-Jun-25,17:00:11,T4973732,Completed,C6683541,Bike,INA Market,IIT Delhi,,,,,,,424,41.88,4.3,4.3,Credit Card
05-Aug-25,7:27:33,T5744007,Completed,C6400011,Bike,Pragati Maidan,Delhi Gate,,,,,,,284,23.55,4.3,4.5,Credit Card
26-Apr-25,12:31:10,T1714326,Completed,C4104233,Bike,Manesar,Sohna Road,,,,,,,68,28.21,4.3,4.6,Credit Card
20-Mar-25,13:44:32,T5385063,Completed,C7744112,Bike,Gurgaon Sector 29,Kalkaji,,,,,,,188,24.72,4.3,4.3,Credit Card
17-Feb-25,13:24:44,T8952081,Completed,C4419553,Bike,Rajiv Chowk,Govindpuri,,,,,,,979,42.09,4.3,3.9,Credit Card
26-Aug-25,19:06:53,T1107531,Completed,C4515566,Bike,Pulbangash,Manesar,,,,,,,529,8.53,4.3,4.7,Credit Card
05-Apr-25,10:27:29,T1575241,Completed,C2960043,Bike,Mehrauli,Seelampur,,,,,,,59,46.81,4.3,4.4,Credit Card
10-Jun-25,14:11:54,T7011294,Completed,C5754629,Bike,Panipat,Munirka,,,,,,,293,24.52,4.3,4.3,Credit Card
01-Jul-25,18:01:39,T7663544,Completed,C8543619,Bike,Tis Hazari,Chirag Delhi,,,,,,,906,24.61,4.3,3.6,Credit Card
31-Jan-25,21:25:18,T6750772,Completed,C2868890,Bike,Bhikaji Cama Place,Cyber Hub,,,,,,,869,15.43,4.3,4.6,Credit Card
06-Oct-25,19:36:41,T9619932,Completed,C7227801,Bike,Cyber Hub,Madipur,,,,,,,268,19.32,4.3,4.3,Credit Card
13-Feb-25,13:52:47,T7653040,Completed,C6420904,Bike,Panipat,Sultanpur,,,,,,,337,42.52,4.3,4.7,Credit Card
24-Oct-25,8:56:05,T2209464,Completed,C5901492,Bike,Gwal Pahari,Satguru Ram Singh Marg,,,,,,,993,13.12,4.3,4.4,Credit Card
07-Sep-25,14:04:41,T5417491,Completed,C8764291,Bike,Ghitorni Village,Gurgaon Railway Station,,,,,,,1172,4.45,4.3,4.9,Credit Card
26-Aug-25,14:04:30,T8211684,Completed,C2069736,Bike,Noida Sector 18,DLF City Court,,,,,,,182,43.3,4.3,4.3,Credit Card
29-Jul-25,16:51:06,T8776467,Completed,C6822056,Bike,Welcome,Sonipat,,,,,,,319,7.19,4.3,3.6,Credit Card
09-Jan-25,8:27:16,T8323012,Completed,C5927732,Bike,Tagore Garden,Seelampur,,,,,,,799,2.49,4.3,4.1,Credit Card
04-Nov-25,14:10:17,T4925147,Completed,C4731252,Bike,Khan Market,South Extension,,,,,,,1348,8.11,4.3,4.5,Credit Card
27-Mar-25,23:19:51,T1644035,Completed,C4710346,Bike,Yamuna Bank,Dilshad Garden,,,,,,,480,6.1,4.3,4.2,Credit Card
18-Oct-25,11:47:58,T5108740,Completed,C5526480,Bike,Model Town,Delhi Gate,,,,,,,152,49.13,4.3,4.9,Credit Card
26-Mar-25,15:52:18,T9624565,Completed,C9791214,Bike,Inderlok,Mansarovar Park,,,,,,,456,14.26,4.3,4.3,Credit Card
31-Aug-25,17:25:35,T9675856,Completed,C8480475,Bike,Paschim Vihar,Old Gurgaon,,,,,,,463,45.68,4.3,4.9,Credit Card
27-Jul-25,18:38:46,T8198934,Completed,C7996316,Bike,Jahangirpuri,Panchsheel Park,,,,,,,313,31.77,4.3,4.7,Credit Card
14-Jul-25,17:29:53,T9677363,Completed,C8925465,Bike,Badshahpur,Maidan Garhi,,,,,,,687,3.61,4.3,4.3,Credit Card
06-Apr-25,6:17:34,T9007022,Completed,C1085963,Bike,Punjabi Bagh,Lajpat Nagar,,,,,,,909,27.91,4.3,4.9,Credit Card
12-Jul-25,15:18:50,T7763080,Completed,C6609726,Bike,Mehrauli,Inderlok,,,,,,,285,10.42,4.3,4.8,Credit Card
04-May-25,20:53:44,T5108790,Completed,C3480176,Bike,Rohini East,Okhla,,,,,,,485,49,4.3,4.2,Credit Card
15-Dec-25,8:26:52,T6345415,Completed,C8863369,Bike,Patel Chowk,Rohini West,,,,,,,157,48.21,4.3,4.2,Credit Card
06-Mar-25,18:05:24,T1756460,Completed,C9882806,Bike,Kaushambi,Bhikaji Cama Place,,,,,,,281,21.61,4.3,4.5,Credit Card
16-Sep-25,20:46:08,T1921320,Completed,C1638503,Bike,Jama Masjid,Azadpur,,,,,,,403,24.12,4.3,4,Credit Card
10-Jun-25,13:10:21,T3590163,Completed,C4605779,Bike,ITO,Uttam Nagar,,,,,,,303,18.12,4.3,4.1,Credit Card
31-Mar-25,18:35:55,T1290807,Completed,C4087407,Bike,Paharganj,Peeragarhi,,,,,,,415,23.88,4.3,4.4,Credit Card
25-Jan-25,21:53:05,T7320431,Completed,C1306202,Bike,Karol Bagh,Ramesh Nagar,,,,,,,59,40.18,4.3,4.2,Credit Card
01-Jun-25,9:38:41,T8990898,Completed,C7853689,Bike,Satguru Ram Singh Marg,Cyber Hub,,,,,,,818,43.62,4.3,5,Credit Card
27-Jan-25,7:26:15,T8824114,Completed,C1721400,Bike,Munirka,Jhilmil,,,,,,,564,17.81,4.3,4.2,Credit Card
08-Jan-25,11:29:57,T6774117,Completed,C8398493,Bike,Meerut,MG Road,,,,,,,333,37.3,4.3,4.3,Credit Card
11-Dec-25,15:14:18,T4849781,Completed,C4597445,Bike,ITO,Indraprastha,,,,,,,826,15.99,4.3,4.8,Credit Card
04-Apr-25,15:59:54,T1081384,Completed,C7002313,Bike,ITO,Rajiv Chowk,,,,,,,51,45.49,4.3,4.3,Credit Card
12-Mar-25,16:40:03,T4019220,Completed,C5965319,Bike,Keshav Puram,Welcome,,,,,,,857,27.17,4.3,4.2,Credit Card
11-Mar-25,14:33:39,T8238653,Completed,C3394883,Bike,Vasant Kunj,DLF Phase 3,,,,,,,109,15.08,4.3,3.4,Credit Card
24-Oct-25,18:51:37,T8808303,Completed,C1883057,Bike,Rohini West,Old Gurgaon,,,,,,,389,39.39,4.3,3.2,Credit Card
02-Apr-25,9:37:33,T9590996,Completed,C3594915,Bike,Badarpur,Munirka,,,,,,,207,36.55,4.3,4.9,Credit Card
29-Jun-25,23:36:03,T7188079,Completed,C3132846,Bike,Ghaziabad,Ashok Park Main,,,,,,,632,37.36,4.3,4.1,Credit Card
10-Aug-25,18:30:47,T8481194,Completed,C7159171,Bike,Civil Lines Gurgaon,Rohini,,,,,,,636,21.47,4.3,4.2,Credit Card
03-Nov-25,14:00:51,T2604130,Completed,C7256093,Bike,Satguru Ram Singh Marg,Pulbangash,,,,,,,299,3.95,4.3,4.2,Credit Card
10-May-25,15:13:53,T2551791,Completed,C4152330,Bike,Faridabad Sector 15,Rohini,,,,,,,873,2.03,4.3,3.8,Credit Card
14-Jul-25,9:49:14,T2521004,Completed,C3740327,Bike,Tilak Nagar,Nehru Place,,,,,,,3065,30.25,4.3,4.2,Credit Card
14-Oct-25,20:49:36,T5262400,Completed,C7962057,Bike,Jor Bagh,Ghitorni Village,,,,,,,399,41.93,4.3,4.9,Credit Card
11-Feb-25,8:03:51,T3394882,Completed,C1403719,Bike,New Colony,Okhla,,,,,,,631,22.66,4.3,4.2,Credit Card
23-Mar-25,7:31:02,T2140085,Completed,C8747480,Bike,Dwarka Sector 21,Nirman Vihar,,,,,,,951,18.03,4.3,4.3,Credit Card
11-Jun-25,14:45:35,T8020947,Completed,C4476245,Bike,Central Secretariat,Mandi House,,,,,,,79,21.13,4.3,3.6,Credit Card
10-Oct-25,16:10:18,T1054038,Completed,C7271121,Bike,GTB Nagar,Gwal Pahari,,,,,,,975,47.84,4.3,4.6,Credit Card
07-Dec-25,18:26:34,T3340046,Completed,C5406751,Bike,Bhiwadi,Udyog Vihar Phase 4,,,,,,,137,33.3,4.3,4.9,Credit Card
13-Feb-25,14:13:43,T9588806,Completed,C7958318,Bike,Botanical Garden,Munirka,,,,,,,299,47.89,4.3,4.3,Credit Card
30-Jul-25,6:32:52,T9683543,Completed,C8383162,Bike,Indraprastha,Moolchand,,,,,,,778,13.88,4.3,3.9,Credit Card
30-Mar-25,16:17:23,T6044281,Completed,C1129309,Bike,Dwarka Sector 21,Karol Bagh,,,,,,,719,22.73,4.3,4.3,Credit Card
29-May-25,15:59:51,T4481456,Completed,C5408922,Bike,Peeragarhi,Vinobapuri,,,,,,,854,15.59,4.3,4,Credit Card
10-May-25,15:57:41,T6578040,Completed,C8472384,Bike,Udyog Bhawan,Gurgaon Railway Station,,,,,,,80,34.29,4.3,3.1,Credit Card
31-May-25,18:22:31,T9689652,Completed,C2672855,Bike,RK Puram,Kirti Nagar,,,,,,,393,40.36,4.3,4.6,Credit Card
08-Mar-25,18:50:51,T5708031,Completed,C8059405,Bike,Qutub Minar,Rohini,,,,,,,1258,38.93,4.3,4.2,Credit Card
14-May-25,23:51:15,T3755328,Completed,C6229551,Bike,Mandi House,Vinobapuri,,,,,,,264,8.45,4.3,4.1,Credit Card
15-May-25,20:54:20,T9394432,Completed,C1780785,Bike,Peeragarhi,Noida Extension,,,,,,,708,25.14,4.3,3.7,Credit Card
29-Apr-25,16:04:40,T1926339,Completed,C1697244,Bike,Anand Vihar ISBT,Kherki Daula Toll,,,,,,,660,5.27,4.3,5,Credit Card
09-Apr-25,19:23:01,T9839633,Completed,C8025275,Bike,Kadarpur,Nehru Place,,,,,,,446,42.1,4.3,3.7,Credit Card
11-Nov-25,19:29:49,T7622725,Completed,C5286864,Bike,DLF Phase 3,Delhi Gate,,,,,,,196,48.7,4.3,4.3,Credit Card
16-Oct-25,10:48:57,T3684469,Completed,C5924815,Bike,Gurgaon Railway Station,Bahadurgarh,,,,,,,404,14.29,4.3,4.5,Credit Card
21-Nov-25,7:49:14,T1642184,Completed,C8685505,Bike,Tughlakabad,Mundka,,,,,,,587,22.44,4.3,4.1,Credit Card
16-Jul-25,20:42:12,T3645014,Completed,C4025647,Bike,Sushant Lok,Hero Honda Chowk,,,,,,,600,2.42,4.3,4.2,Credit Card
24-Sep-25,18:23:47,T2379149,Completed,C1260449,Bike,Kaushambi,Kalkaji,,,,,,,468,49.23,4.3,4.5,Credit Card
09-May-25,22:22:23,T6949864,Completed,C7987953,Bike,Kaushambi,Tagore Garden,,,,,,,363,14.32,4.3,4.9,Credit Card
17-Jul-25,15:40:12,T4361464,Completed,C7565862,Bike,New Colony,Delhi Gate,,,,,,,229,22.28,4.3,3.2,Credit Card
06-Apr-25,10:36:07,T7663373,Completed,C6857983,Bike,Mansarovar Park,Pitampura,,,,,,,727,49.94,4.3,4.3,Credit Card
03-Dec-25,9:57:42,T1947532,Completed,C3088538,Bike,Basai Dhankot,Janakpuri,,,,,,,325,38.82,4.3,3.2,Credit Card
26-Oct-25,6:49:12,T3182645,Completed,C8903073,Bike,Sultanpur,Anand Vihar ISBT,,,,,,,575,46.8,4.3,4.4,Credit Card
14-Sep-25,22:53:01,T1750359,Completed,C1630047,Bike,Anand Vihar,Lal Quila,,,,,,,1009,49.71,4.3,4.2,Credit Card
23-Sep-25,5:10:20,T2347884,Completed,C3199671,Bike,Shivaji Park,Kashmere Gate,,,,,,,2470,3.42,4.3,4.1,Credit Card
06-Jan-25,22:48:43,T6881480,Completed,C1391639,Bike,Raj Nagar Extension,Sarai Kale Khan,,,,,,,1435,24.7,4.3,4.4,Credit Card
10-Nov-25,18:47:47,T8954426,Completed,C9674464,Bike,Indraprastha,Ghaziabad,,,,,,,161,9.49,4.3,4.3,Credit Card
25-Feb-25,17:30:56,T8045480,Completed,C2910722,Bike,Jhilmil,Dilshad Garden,,,,,,,741,17.25,4.3,4.4,Credit Card
11-Jun-25,7:25:37,T4303319,Completed,C9765344,Bike,Noida Sector 62,Tagore Garden,,,,,,,201,2.53,4.3,4.3,Credit Card
27-Apr-25,18:06:58,T8695880,Completed,C6832379,Bike,New Colony,Malviya Nagar,,,,,,,1233,30.04,4.3,4.5,Credit Card
24-Aug-25,22:41:13,T8154436,Completed,C6736425,Bike,Okhla,New Delhi Railway Station,,,,,,,1998,32.33,4.3,3.2,Credit Card
26-Oct-25,13:09:18,T1022326,Completed,C6916213,Bike,INA Market,Seelampur,,,,,,,115,8.78,4.3,4.3,Credit Card
04-Jan-25,15:47:09,T6023501,Completed,C2961409,Bike,Uttam Nagar,Panchsheel Park,,,,,,,390,37.12,4.3,5,Credit Card
08-Mar-25,8:49:19,T9891905,Completed,C1670544,Bike,Punjabi Bagh,Sonipat,,,,,,,1456,14.34,4.3,4.6,Credit Card
03-Feb-25,18:54:15,T1885759,Completed,C6545348,Bike,Sushant Lok,Tughlakabad,,,,,,,477,16.54,4.3,4.9,Credit Card
04-Aug-25,21:26:19,T8164174,Completed,C6721183,Bike,Punjabi Bagh,Karkarduma,,,,,,,595,42.48,4.3,3.9,Credit Card
25-Sep-25,11:17:30,T3268214,Completed,C2212108,Bike,MG Road,Hauz Rani,,,,,,,286,45.37,4.3,4.7,Credit Card
22-Jul-25,13:03:15,T7316692,Completed,C6008466,Bike,Delhi Gate,Ashok Park Main,,,,,,,70,20.96,4.3,4.5,Credit Card
24-Jun-25,18:07:46,T5391684,Completed,C3340847,Bike,Subhash Chowk,Yamuna Bank,,,,,,,53,4.03,4.3,4.5,Credit Card
02-Sep-25,17:26:29,T8358476,Completed,C6211511,Bike,Lajpat Nagar,Paharganj,,,,,,,93,19.99,4.3,4.6,Credit Card
09-Jun-25,16:13:24,T5586037,Completed,C1351413,Bike,Subhash Chowk,Adarsh Nagar,,,,,,,407,23.05,4.3,4.7,Credit Card
28-Aug-25,22:30:29,T8803534,Completed,C6476832,Bike,Huda City Centre,MG Road,,,,,,,952,9.41,4.3,4.4,Credit Card
17-Apr-25,5:37:53,T8741175,Completed,C8774225,Bike,Vishwavidyalaya,Jama Masjid,,,,,,,776,11.11,4.3,4.6,Credit Card
21-Apr-25,3:52:23,T2052251,Completed,C1677975,Bike,Nawada,Vinobapuri,,,,,,,237,24.15,4.3,4.4,Credit Card
11-Oct-25,20:36:05,T9644320,Completed,C1353081,Bike,Central Secretariat,Vinobapuri,,,,,,,368,30,4.3,3.1,Credit Card
19-Mar-25,8:30:15,T9268962,Completed,C5580530,Bike,Rajiv Nagar,Old Gurgaon,,,,,,,549,22.56,4.3,4.9,Credit Card
30-Sep-25,8:38:26,T6887630,Completed,C3197024,Bike,Ramesh Nagar,Saket,,,,,,,810,23.28,4.3,5,Credit Card
31-Mar-25,5:36:47,T6798237,Completed,C7652870,Bike,Sushant Lok,South Extension,,,,,,,422,24.8,4.3,4.2,Credit Card
06-Mar-25,22:00:11,T7416288,Completed,C9149854,Bike,Delhi Gate,Seelampur,,,,,,,392,14.46,4.3,4,Credit Card
16-Nov-25,6:28:41,T5773555,Completed,C4435439,Bike,Moolchand,Ambience Mall,,,,,,,579,47.06,4.3,3,Credit Card
20-Sep-25,10:52:17,T1816007,Completed,C2530411,Bike,Greater Noida,Noida Film City,,,,,,,835,28.08,4.3,4.6,Credit Card
09-Jun-25,8:06:43,T8782839,Completed,C1526247,Bike,Nirman Vihar,Hauz Khas,,,,,,,206,24.95,4.3,4.9,Credit Card
08-Feb-25,15:57:44,T9670877,Completed,C2927286,Bike,Sikanderpur,Sultanpur,,,,,,,279,35.02,4.3,4.3,Credit Card
29-May-25,4:20:53,T5069968,Completed,C1236766,Bike,Ashok Park Main,Aya Nagar,,,,,,,577,5.14,4.3,4.5,Credit Card
10-Jun-25,17:27:24,T4461640,Completed,C1264030,Bike,Moolchand,Vaishali,,,,,,,126,30.24,4.3,4.6,Credit Card
31-May-25,14:32:46,T3209964,Completed,C6502343,Bike,Gwal Pahari,Golf Course Road,,,,,,,500,18.6,4.3,4.8,Credit Card
30-Mar-25,7:41:19,T4743511,Completed,C2928579,Bike,Barakhamba Road,Rohini East,,,,,,,495,9.9,4.3,4.9,Credit Card
21-Jun-25,20:07:23,T3728468,Completed,C5209107,Bike,Khandsa,Huda City Centre,,,,,,,737,38.53,4.3,4.6,Credit Card
1/21/2025,1:10:18,T9446862,Completed,C3841042,Bike,Okhla,Sarojini Nagar,,,,,,,362,37.63,4.3,4.4,Credit Card
07-Feb-25,13:28:26,T9647075,Completed,C8758038,Bike,Rajiv Nagar,Mansarovar Park,,,,,,,544,32.22,4.3,4.2,Credit Card
19-Sep-25,22:34:44,T2832932,Completed,C2093358,Bike,Noida Film City,Faridabad Sector 15,,,,,,,899,40.49,4.3,4.5,Credit Card
13-Dec-25,13:18:43,T2375719,Completed,C2030913,Bike,Chandni Chowk,India Gate,,,,,,,1140,30.57,4.3,4.8,Credit Card
24-Aug-25,5:35:17,T2983397,Completed,C3083918,Bike,Meerut,Badshahpur,,,,,,,650,38.74,4.3,4.5,Credit Card
24-Dec-25,15:11:54,T9323062,Completed,C3182638,Bike,Saket,Chhatarpur,,,,,,,70,8.07,4.3,3,Credit Card
15-Dec-25,20:52:37,T3897558,Completed,C8815792,Bike,Akshardham,Kadarpur,,,,,,,476,37.34,4.3,3.9,Credit Card
05-May-25,21:04:33,T8977869,Completed,C1031683,Bike,India Gate,Old Gurgaon,,,,,,,1033,48.06,4.3,4.7,Credit Card
06-Feb-25,10:32:01,T2739435,Completed,C7155051,Bike,Shastri Nagar,Ardee City,,,,,,,208,45.37,4.3,4.6,Credit Card
21-Jul-25,16:13:59,T6135588,Completed,C6537212,Bike,Yamuna Bank,Ardee City,,,,,,,1416,21.25,4.3,4.4,Credit Card
30-Dec-25,19:28:58,T6847652,Completed,C9631157,Bike,Seelampur,Netaji Subhash Place,,,,,,,694,9.93,4.3,4.3,Credit Card
18-Jul-25,5:17:06,T9550432,Completed,C9003271,Bike,Malviya Nagar,Subhash Nagar,,,,,,,294,40.35,4.3,4.1,Credit Card
24-Jul-25,15:25:02,T6522860,Completed,C6471091,Bike,Welcome,Raj Nagar Extension,,,,,,,379,21.19,4.3,4.3,Credit Card
28-Sep-25,14:32:49,T1485891,Completed,C4621175,Bike,Saidulajab,New Colony,,,,,,,841,27.35,4.3,4.2,Credit Card
01-Jun-25,10:03:27,T2107544,Completed,C1266188,Premier Sedan,Mayur Vihar,Palam Vihar,,,,,,,125,25.16,4.3,5,Credit Card
20-Jun-25,7:14:32,T4617937,Completed,C7348314,Premier Sedan,Sultanpur,Delhi Gate,,,,,,,500,20.41,4.3,4.7,Credit Card
19-Nov-25,7:28:25,T7051731,Completed,C4562056,Premier Sedan,Jor Bagh,India Gate,,,,,,,477,14.39,4.3,3.6,Credit Card
15-Jun-25,20:58:00,T7426325,Completed,C2558426,Premier Sedan,Gurgaon Sector 56,Vishwavidyalaya,,,,,,,125,22.82,4.3,4,Credit Card
18-Nov-25,0:52:57,T7359854,Completed,C6374906,Premier Sedan,Indraprastha,Noida Sector 18,,,,,,,400,8.34,4.3,4.4,Credit Card
14-Dec-25,16:20:32,T2553509,Completed,C3771137,Premier Sedan,Sohna Road,Noida Extension,,,,,,,1419,38.81,4.3,3.2,Credit Card
06-Jul-25,9:01:39,T6602331,Completed,C3527523,Premier Sedan,Subhash Chowk,Central Secretariat,,,,,,,637,22.37,4.3,4.4,Credit Card
21-Jun-25,19:10:28,T1529349,Completed,C4866032,Premier Sedan,Nehru Place,Badshahpur,,,,,,,379,29.55,4.3,4.3,Credit Card
14-Oct-25,9:13:25,T5064811,Completed,C8889421,Premier Sedan,Subhash Chowk,Ardee City,,,,,,,389,20.68,4.3,4.3,Credit Card
27-Nov-25,17:15:00,T3132342,Completed,C2195036,Premier Sedan,Hauz Rani,Lajpat Nagar,,,,,,,150,41.69,4.3,5,Credit Card
20-Aug-25,9:37:36,T6484247,Completed,C4258338,Premier Sedan,New Delhi Railway Station,Maidan Garhi,,,,,,,156,35.66,4.3,5,Credit Card
03-Oct-25,10:37:50,T6425011,Completed,C3525223,Premier Sedan,Aya Nagar,Preet Vihar,,,,,,,156,45.13,4.3,4.7,Credit Card
24-Jan-25,17:43:51,T4463280,Completed,C8553912,Premier Sedan,Dwarka Mor,Saket,,,,,,,407,18.35,4.3,4.8,Credit Card
14-Jul-25,19:21:39,T8375097,Completed,C7073634,Premier Sedan,IMT Manesar,Gwal Pahari,,,,,,,175,27.94,4.3,4.8,Credit Card
25-Jul-25,16:09:40,T4941081,Completed,C6505249,Premier Sedan,Subhash Nagar,Bhikaji Cama Place,,,,,,,153,46.43,4.3,4.8,Credit Card
26-Jul-25,20:51:51,T7515858,Completed,C9892232,Premier Sedan,Lok Kalyan Marg,Vinobapuri,,,,,,,749,44.93,4.3,4.2,Credit Card
02-Dec-25,19:32:41,T7586778,Completed,C1473307,Premier Sedan,Gwal Pahari,Bhikaji Cama Place,,,,,,,397,40.14,4.3,4.4,Credit Card
14-Mar-25,13:37:23,T8182478,Completed,C7709227,Premier Sedan,Ghitorni,Rohini East,,,,,,,86,25.76,4.3,3.2,Credit Card
29-Jul-25,7:43:24,T1876443,Completed,C9914044,Premier Sedan,Nirman Vihar,Nawada,,,,,,,467,41.36,4.3,4.3,Credit Card
22-May-25,20:45:36,T1754061,Completed,C5884497,Premier Sedan,MG Road,Tis Hazari,,,,,,,92,21.87,4.3,3.3,Credit Card
15-Dec-25,17:37:56,T2085087,Completed,C3519840,Premier Sedan,Vaishali,Sonipat,,,,,,,284,45.49,4.3,4.6,Credit Card
06-Apr-25,17:02:33,T7038114,Completed,C4719643,Premier Sedan,Khandsa,Jhilmil,,,,,,,505,46.35,4.3,4.4,Credit Card
15-Jul-25,15:52:03,T7501954,Completed,C9039210,Premier Sedan,Narsinghpur,Jahangirpuri,,,,,,,704,2.28,4.3,4.8,Credit Card
01-May-25,10:43:18,T7230783,Completed,C4901570,Premier Sedan,Ashok Park Main,Mansarovar Park,,,,,,,433,38.78,4.3,4.9,Credit Card
29-Aug-25,14:37:11,T2254746,Completed,C3185454,Premier Sedan,Sushant Lok,Panipat,,,,,,,435,36.33,4.3,4.6,Credit Card
13-Nov-25,8:06:52,T8108654,Completed,C4422718,Premier Sedan,Samaypur Badli,Faridabad Sector 15,,,,,,,479,38.7,4.3,4.7,Credit Card
16-Apr-25,15:19:41,T2538539,Completed,C5274712,Premier Sedan,Nehru Place,Sikanderpur,,,,,,,1294,40.83,4.3,4.9,Credit Card
09-Oct-25,14:52:52,T1363915,Completed,C6395619,Premier Sedan,Janakpuri,Badarpur,,,,,,,790,31.09,4.3,4.5,Credit Card
21-Feb-25,14:46:26,T3886367,Completed,C4837623,Premier Sedan,Saket A Block,Lajpat Nagar,,,,,,,470,32.54,4.3,4.7,Credit Card
03-Sep-25,6:45:35,T3469470,Completed,C8453947,Premier Sedan,Saidulajab,Nehru Place,,,,,,,444,42.78,4.3,3.2,Credit Card
20-Feb-25,10:06:58,T2664339,Completed,C2216879,Premier Sedan,Vishwavidyalaya,INA Market,,,,,,,702,15.44,4.3,4.2,Credit Card
05-May-25,1:33:29,T9996733,Completed,C9417976,Premier Sedan,Huda City Centre,Ambience Mall,,,,,,,569,40.94,4.3,4.5,Credit Card
02-Feb-25,11:18:19,T5680949,Completed,C2653885,Premier Sedan,Connaught Place,Delhi Gate,,,,,,,826,31.2,4.3,4.1,Credit Card
10-Jun-25,6:04:36,T4274005,Completed,C3023903,Premier Sedan,Greater Noida,Noida Film City,,,,,,,799,14.21,4.3,4.8,Credit Card
08-Dec-25,8:43:48,T3799550,Completed,C9686161,Premier Sedan,Shastri Nagar,Manesar,,,,,,,322,30.07,4.3,4.7,Credit Card
19-Jul-25,10:12:32,T2044703,Completed,C5619742,Premier Sedan,Moti Nagar,INA Market,,,,,,,290,6.2,4.3,4.5,Credit Card
24-May-25,7:26:51,T1422301,Completed,C5149357,Premier Sedan,Welcome,Greater Noida,,,,,,,751,33.34,4.3,4.9,Credit Card
24-Nov-25,17:45:42,T5772566,Completed,C2216713,Premier Sedan,Cyber Hub,Uttam Nagar,,,,,,,375,49.57,4.3,4,Credit Card
02-Dec-25,17:53:10,T7275411,Completed,C1465925,Premier Sedan,Connaught Place,Mandi House,,,,,,,428,11.16,4.3,4.2,Credit Card
12-Mar-25,13:57:18,T4273331,Completed,C4237709,Premier Sedan,Tilak Nagar,Malviya Nagar,,,,,,,336,32.94,4.3,4.8,Credit Card
06-Dec-25,20:40:04,T1238967,Completed,C8073198,Premier Sedan,Civil Lines Gurgaon,Seelampur,,,,,,,469,41.33,4.3,4.7,Credit Card
02-Oct-25,19:04:22,T2560982,Completed,C6313504,Premier Sedan,Janakpuri,Inderlok,,,,,,,127,38.77,4.3,4.6,Credit Card
20-Jul-25,20:51:00,T9837222,Completed,C8973020,Premier Sedan,Chanakyapuri,Yamuna Bank,,,,,,,272,24.97,4.3,5,Credit Card
19-May-25,22:00:21,T4666335,Completed,C1589420,Premier Sedan,Azadpur,Mehrauli,,,,,,,276,3.81,4.3,3.3,Credit Card
27-Apr-25,19:16:11,T1223642,Completed,C4654530,Premier Sedan,Jahangirpuri,Welcome,,,,,,,414,11.52,4.3,4.5,Credit Card
06-May-25,18:39:14,T9111730,Completed,C6969454,Premier Sedan,Maidan Garhi,Pulbangash,,,,,,,224,31.37,4.3,4.2,Credit Card
28-Sep-25,15:14:39,T1194094,Completed,C2319431,Premier Sedan,Gurgaon Railway Station,Nehru Place,,,,,,,1112,9.86,4.3,4.5,Credit Card
24-Sep-25,18:26:07,T1593465,Completed,C6465169,Premier Sedan,Netaji Subhash Place,Gurgaon Railway Station,,,,,,,876,3.44,4.3,4.5,Credit Card
27-Jul-25,8:15:32,T1599605,Completed,C7509957,Premier Sedan,MG Road,South Extension,,,,,,,994,30.68,4.3,4.1,Credit Card
14-May-25,11:59:27,T9225159,Completed,C6364314,Premier Sedan,Gwal Pahari,Shastri Park,,,,,,,233,15.04,4.3,4.6,Credit Card
22-Apr-25,21:06:30,T6884078,Completed,C2607606,Premier Sedan,Nawada,Chirag Delhi,,,,,,,463,34.39,4.3,4.6,Credit Card
08-Aug-25,9:30:26,T5023784,Completed,C7982905,Premier Sedan,Dwarka Sector 21,Jor Bagh,,,,,,,349,28.82,4.3,4.9,Credit Card
08-Sep-25,8:24:00,T9408964,Completed,C8590319,Premier Sedan,New Delhi Railway Station,Lajpat Nagar,,,,,,,2431,26.11,4.3,4.7,Credit Card
12-Jan-25,22:12:57,T6358850,Completed,C6004984,Premier Sedan,Paharganj,IGI Airport,,,,,,,61,2.39,4.3,4.6,Credit Card
08-Apr-25,12:11:54,T7756129,Completed,C1321215,Premier Sedan,Ardee City,Dwarka Sector 21,,,,,,,978,48.08,4.3,4.5,Credit Card
31-Jan-25,9:24:18,T8659737,Completed,C6446077,Premier Sedan,Samaypur Badli,Sikanderpur,,,,,,,268,13.62,4.3,4.6,Credit Card
19-Sep-25,12:39:06,T1372401,Completed,C6056296,Premier Sedan,Gurgaon Railway Station,Hauz Khas,,,,,,,489,35.91,4.3,4.3,Credit Card
16-Mar-25,9:18:53,T1865296,Completed,C1014787,Premier Sedan,Nirman Vihar,Ardee City,,,,,,,220,44.55,4.3,4.2,Credit Card
